date_created,date_updated,user_id,prolific_pid,study_id,wordle_play_frequency,native_english,primed_emotion,has_enhanced_feedback,presurvey_time,baseballcost,lakedays,postsurvey_time,widgettime,did_start_bonus_rounds,end_arousal,end_valence,session_id_x,minutes,crt1,crt2,crt3,crt,control,anger,empathy,anger_empathy,status,started_datetime,completed_date_time,time_taken,age,num_approvals,num_rejections,prolific_score,reviewed_at_datetime,entered_code,Country of Birth,Current Country of Residence,First Language,Nationality,Sex,t_anger,t_empathy,guesses,guess_count,round_index,solution,did_win,was_bonus_round,remote_timestamp,server_time,guess_count_adj,female,anger_crt,empathy_crt,anger_empathy_crt,wordle_0,anger_exp,empathy_exp,anger_empathy_exp,anger_fem,empathy_fem,anger_empathy_fem
2022-04-06 16:09:21.817624,2022-04-06 16:18:02.083874,c1d06d0-568-3c1-c736-fc0af3313afd,-7165188546977597166,624d956a30b83f43cc403583,11-100,1,anger,1,2022-04-06 16:09:21.816392,0.05,47.0,2022-04-06 16:18:02.083719,5.0,0,57.0,61.0,624dba66ed998f0d813f9ec8,8.666666666666666,1,1,1,3,0,0,0,1,APPROVED,2022-04-06 16:06:01.132000,2022-04-06 16:18:08.224000,727.092,33.0,1304,2,100,2022-04-06 19:16:23.357000,42B25E2B,United States,United States,English,United States,Male,1,1,"[""FREAK"", ""SHORE"", ""RETRY"", ""CURED"", ""ENDER"", ""DINER""]",6,2,DINER,1,0,2022-04-06 16:16:00.515,2022-04-06 16:16:01.207390,6,0,3,3,3,0,0,0,0,0,0,0
2022-04-06 16:09:21.817624,2022-04-06 16:18:02.083874,c1d06d0-568-3c1-c736-fc0af3313afd,-7165188546977597166,624d956a30b83f43cc403583,11-100,1,anger,1,2022-04-06 16:09:21.816392,0.05,47.0,2022-04-06 16:18:02.083719,5.0,0,57.0,61.0,624dba66ed998f0d813f9ec8,8.666666666666666,1,1,1,3,0,0,0,1,APPROVED,2022-04-06 16:06:01.132000,2022-04-06 16:18:08.224000,727.092,33.0,1304,2,100,2022-04-06 19:16:23.357000,42B25E2B,United States,United States,English,United States,Male,1,1,"[""BONUS"", ""TREAD"", ""LEACH"", ""AMAZE"", ""IMAGE""]",5,3,IMAGE,1,0,2022-04-06 16:17:22.679,2022-04-06 16:17:23.383540,5,0,3,3,3,0,0,0,0,0,0,0
2022-04-06 16:09:44.839447,2022-04-06 16:16:22.743821,3abf884-10c8-0fe3-b086-30de6be8fee,-875103845442045464,624d956a30b83f43cc403583,11-100,1,control,1,2022-04-06 16:09:44.838366,0.05,47.0,2022-04-06 16:16:22.743671,5.0,0,81.0,71.0,624dba8fcea88190698171db,6.616666666666666,1,1,1,3,0,0,1,0,APPROVED,2022-04-06 16:06:42.335000,2022-04-06 16:16:32.096000,589.761,34.0,287,1,100,2022-04-06 19:16:23.529000,42B25E2B,United States,United States,English,United States,Male,0,1,"[""PLEAD"", ""PLAYS"", ""PLANT""]",3,0,PLANT,1,0,2022-04-06 16:10:47.399,2022-04-06 16:10:12.366369,3,0,0,3,0,0,0,0,0,0,0,0
2022-04-06 16:09:44.839447,2022-04-06 16:16:22.743821,3abf884-10c8-0fe3-b086-30de6be8fee,-875103845442045464,624d956a30b83f43cc403583,11-100,1,control,1,2022-04-06 16:09:44.838366,0.05,47.0,2022-04-06 16:16:22.743671,5.0,0,81.0,71.0,624dba8fcea88190698171db,6.616666666666666,1,1,1,3,0,0,1,0,APPROVED,2022-04-06 16:06:42.335000,2022-04-06 16:16:32.096000,589.761,34.0,287,1,100,2022-04-06 19:16:23.529000,42B25E2B,United States,United States,English,United States,Male,0,1,"[""PLEAD"", ""CHUNK"", ""FURRY"", ""FUZZY""]",4,1,FUZZY,1,0,2022-04-06 16:11:58.245,2022-04-06 16:11:23.202933,4,0,0,3,0,0,0,0,0,0,0,0
2022-04-06 16:09:44.839447,2022-04-06 16:16:22.743821,3abf884-10c8-0fe3-b086-30de6be8fee,-875103845442045464,624d956a30b83f43cc403583,11-100,1,control,1,2022-04-06 16:09:44.838366,0.05,47.0,2022-04-06 16:16:22.743671,5.0,0,81.0,71.0,624dba8fcea88190698171db,6.616666666666666,1,1,1,3,0,0,1,0,APPROVED,2022-04-06 16:06:42.335000,2022-04-06 16:16:32.096000,589.761,34.0,287,1,100,2022-04-06 19:16:23.529000,42B25E2B,United States,United States,English,United States,Male,0,1,"[""PLEAS"", ""CHORE"", ""REMIT"", ""WIRED"", ""DIVER"", ""DINER""]",6,2,DINER,1,0,2022-04-06 16:13:29.127,2022-04-06 16:12:54.081529,6,0,0,3,0,0,0,0,0,0,0,0
2022-04-06 16:09:44.839447,2022-04-06 16:16:22.743821,3abf884-10c8-0fe3-b086-30de6be8fee,-875103845442045464,624d956a30b83f43cc403583,11-100,1,control,1,2022-04-06 16:09:44.838366,0.05,47.0,2022-04-06 16:16:22.743671,5.0,0,81.0,71.0,624dba8fcea88190698171db,6.616666666666666,1,1,1,3,0,0,1,0,APPROVED,2022-04-06 16:06:42.335000,2022-04-06 16:16:32.096000,589.761,34.0,287,1,100,2022-04-06 19:16:23.529000,42B25E2B,United States,United States,English,United States,Male,0,1,"[""PLEAS"", ""GRAZE"", ""ADAGE"", ""IMAGE""]",4,3,IMAGE,1,0,2022-04-06 16:15:59.514,2022-04-06 16:15:24.480669,4,0,0,3,0,0,0,0,0,0,0,0
2022-04-06 16:10:13.401547,2022-04-06 16:15:16.474214,fe54261-8348-0d05-e23-ce5213ddeb,-2051648301012957598,624d956a30b83f43cc403583,11-100,1,anger,1,2022-04-06 16:10:13.400356,0.05,47.0,2022-04-06 16:15:16.474066,5.0,0,59.0,70.0,624dba2fd3a814d7411e8fb0,5.05,1,1,1,3,0,0,0,1,APPROVED,2022-04-06 16:05:07.259000,2022-04-06 16:15:25.696000,618.437,26.0,969,4,100,2022-04-06 19:16:23.302000,42B25E2B,United States,United States,English,United States,Female,1,1,"[""SLATE"", ""PLANT""]",2,0,PLANT,1,0,2022-04-06 16:11:16.336,2022-04-06 16:11:16.439031,2,1,3,3,3,0,0,0,0,1,1,1
2022-04-06 16:10:13.401547,2022-04-06 16:15:16.474214,fe54261-8348-0d05-e23-ce5213ddeb,-2051648301012957598,624d956a30b83f43cc403583,11-100,1,anger,1,2022-04-06 16:10:13.400356,0.05,47.0,2022-04-06 16:15:16.474066,5.0,0,59.0,70.0,624dba2fd3a814d7411e8fb0,5.05,1,1,1,3,0,0,0,1,APPROVED,2022-04-06 16:05:07.259000,2022-04-06 16:15:25.696000,618.437,26.0,969,4,100,2022-04-06 19:16:23.302000,42B25E2B,United States,United States,English,United States,Female,1,1,"[""SLATE"", ""FUZZY""]",2,1,FUZZY,1,0,2022-04-06 16:12:21.387,2022-04-06 16:12:21.560872,2,1,3,3,3,0,0,0,0,1,1,1
2022-04-06 16:10:13.401547,2022-04-06 16:15:16.474214,fe54261-8348-0d05-e23-ce5213ddeb,-2051648301012957598,624d956a30b83f43cc403583,11-100,1,anger,1,2022-04-06 16:10:13.400356,0.05,47.0,2022-04-06 16:15:16.474066,5.0,0,59.0,70.0,624dba2fd3a814d7411e8fb0,5.05,1,1,1,3,0,0,0,1,APPROVED,2022-04-06 16:05:07.259000,2022-04-06 16:15:25.696000,618.437,26.0,969,4,100,2022-04-06 19:16:23.302000,42B25E2B,United States,United States,English,United States,Female,1,1,"[""SLATE"", ""CHECK"", ""DOZEN"", ""DINER""]",4,2,DINER,1,0,2022-04-06 16:13:37.812,2022-04-06 16:13:37.890506,4,1,3,3,3,0,0,0,0,1,1,1
2022-04-06 16:10:13.401547,2022-04-06 16:15:16.474214,fe54261-8348-0d05-e23-ce5213ddeb,-2051648301012957598,624d956a30b83f43cc403583,11-100,1,anger,1,2022-04-06 16:10:13.400356,0.05,47.0,2022-04-06 16:15:16.474066,5.0,0,59.0,70.0,624dba2fd3a814d7411e8fb0,5.05,1,1,1,3,0,0,0,1,APPROVED,2022-04-06 16:05:07.259000,2022-04-06 16:15:25.696000,618.437,26.0,969,4,100,2022-04-06 19:16:23.302000,42B25E2B,United States,United States,English,United States,Female,1,1,"[""SLATE"", ""AMAZE"", ""IMAGE""]",3,3,IMAGE,1,0,2022-04-06 16:14:36.192,2022-04-06 16:14:36.318683,3,1,3,3,3,0,0,0,0,1,1,1
2022-04-06 16:11:11.557227,2022-04-06 16:20:41.801793,6be5bc5-03a6-5d4-cdad-e25a83ef1a6,-7640291611609331915,624d956a30b83f43cc403583,11-100,1,control,1,2022-04-06 16:11:11.556166,0.1,47.0,2022-04-06 16:20:28.864107,5.0,1,65.0,67.0,624dbb03e4743b20050361fb,9.283333333333331,0,1,1,2,0,0,1,0,APPROVED,2022-04-06 16:08:37.456000,2022-04-06 16:20:35.492000,718.036,27.0,931,1,100,2022-04-06 19:16:23.735000,42B25E2B,United States,United States,English,United States,Male,0,1,"[""SHARE"", ""PLANK"", ""PLANT""]",3,0,PLANT,1,0,2022-04-06 16:11:52.923,2022-04-06 16:11:43.290561,3,0,0,2,0,0,0,0,0,0,0,0
2022-04-06 16:11:11.557227,2022-04-06 16:20:41.801793,6be5bc5-03a6-5d4-cdad-e25a83ef1a6,-7640291611609331915,624d956a30b83f43cc403583,11-100,1,control,1,2022-04-06 16:11:11.556166,0.1,47.0,2022-04-06 16:20:28.864107,5.0,1,65.0,67.0,624dbb03e4743b20050361fb,9.283333333333331,0,1,1,2,0,0,1,0,APPROVED,2022-04-06 16:08:37.456000,2022-04-06 16:20:35.492000,718.036,27.0,931,1,100,2022-04-06 19:16:23.735000,42B25E2B,United States,United States,English,United States,Male,0,1,"[""SHARE"", ""POUND"", ""BULLY"", ""GUMMY"", ""CUTTY"", ""FUZZY""]",6,1,FUZZY,1,0,2022-04-06 16:15:20.639,2022-04-06 16:15:11.043148,6,0,0,2,0,0,0,0,0,0,0,0
2022-04-06 16:11:11.557227,2022-04-06 16:20:41.801793,6be5bc5-03a6-5d4-cdad-e25a83ef1a6,-7640291611609331915,624d956a30b83f43cc403583,11-100,1,control,1,2022-04-06 16:11:11.556166,0.1,47.0,2022-04-06 16:20:28.864107,5.0,1,65.0,67.0,624dbb03e4743b20050361fb,9.283333333333331,0,1,1,2,0,0,1,0,APPROVED,2022-04-06 16:08:37.456000,2022-04-06 16:20:35.492000,718.036,27.0,931,1,100,2022-04-06 19:16:23.735000,42B25E2B,United States,United States,English,United States,Male,0,1,"[""SHARE"", ""ROPED"", ""DRIED"", ""DIVER"", ""DINER""]",5,2,DINER,1,0,2022-04-06 16:16:09.473,2022-04-06 16:15:59.843597,5,0,0,2,0,0,0,0,0,0,0,0
2022-04-06 16:11:11.557227,2022-04-06 16:20:41.801793,6be5bc5-03a6-5d4-cdad-e25a83ef1a6,-7640291611609331915,624d956a30b83f43cc403583,11-100,1,control,1,2022-04-06 16:11:11.556166,0.1,47.0,2022-04-06 16:20:28.864107,5.0,1,65.0,67.0,624dbb03e4743b20050361fb,9.283333333333331,0,1,1,2,0,0,1,0,APPROVED,2022-04-06 16:08:37.456000,2022-04-06 16:20:35.492000,718.036,27.0,931,1,100,2022-04-06 19:16:23.735000,42B25E2B,United States,United States,English,United States,Male,0,1,"[""SHARE"", ""PLANE"", ""QUAKE"", ""OVATE"", ""AMAZE"", ""IMAGE""]",6,3,IMAGE,1,0,2022-04-06 16:19:56.211,2022-04-06 16:19:46.580959,6,0,0,2,0,0,0,0,0,0,0,0
2022-04-06 16:11:11.557227,2022-04-06 16:20:41.801793,6be5bc5-03a6-5d4-cdad-e25a83ef1a6,-7640291611609331915,624d956a30b83f43cc403583,11-100,1,control,1,2022-04-06 16:11:11.556166,0.1,47.0,2022-04-06 16:20:28.864107,5.0,1,65.0,67.0,624dbb03e4743b20050361fb,9.283333333333331,0,1,1,2,0,0,1,0,APPROVED,2022-04-06 16:08:37.456000,2022-04-06 16:20:35.492000,718.036,27.0,931,1,100,2022-04-06 19:16:23.735000,42B25E2B,United States,United States,English,United States,Male,0,1,"[""SHARE"", ""POUND"", ""COULD"", ""WOULD""]",4,4,WOULD,1,1,2022-04-06 16:23:17.715,2022-04-06 16:23:08.084937,4,0,0,2,0,0,0,0,0,0,0,0
2022-04-06 16:11:11.557227,2022-04-06 16:20:41.801793,6be5bc5-03a6-5d4-cdad-e25a83ef1a6,-7640291611609331915,624d956a30b83f43cc403583,11-100,1,control,1,2022-04-06 16:11:11.556166,0.1,47.0,2022-04-06 16:20:28.864107,5.0,1,65.0,67.0,624dbb03e4743b20050361fb,9.283333333333331,0,1,1,2,0,0,1,0,APPROVED,2022-04-06 16:08:37.456000,2022-04-06 16:20:35.492000,718.036,27.0,931,1,100,2022-04-06 19:16:23.735000,42B25E2B,United States,United States,English,United States,Male,0,1,"[""SHARE"", ""CHOSE"", ""THESE""]",3,5,THESE,1,1,2022-04-06 16:23:39.764,2022-04-06 16:23:30.140285,3,0,0,2,0,0,0,0,0,0,0,0
2022-04-06 16:11:11.557227,2022-04-06 16:20:41.801793,6be5bc5-03a6-5d4-cdad-e25a83ef1a6,-7640291611609331915,624d956a30b83f43cc403583,11-100,1,control,1,2022-04-06 16:11:11.556166,0.1,47.0,2022-04-06 16:20:28.864107,5.0,1,65.0,67.0,624dbb03e4743b20050361fb,9.283333333333331,0,1,1,2,0,0,1,0,APPROVED,2022-04-06 16:08:37.456000,2022-04-06 16:20:35.492000,718.036,27.0,931,1,100,2022-04-06 19:16:23.735000,42B25E2B,United States,United States,English,United States,Male,0,1,"[""SHARE"", ""ROUGH"", ""HORDE"", ""ORTHO"", ""OTHER""]",5,6,OTHER,1,1,2022-04-06 16:28:45.115,2022-04-06 16:28:35.477834,5,0,0,2,0,0,0,0,0,0,0,0
2022-04-06 16:11:11.557227,2022-04-06 16:20:41.801793,6be5bc5-03a6-5d4-cdad-e25a83ef1a6,-7640291611609331915,624d956a30b83f43cc403583,11-100,1,control,1,2022-04-06 16:11:11.556166,0.1,47.0,2022-04-06 16:20:28.864107,5.0,1,65.0,67.0,624dbb03e4743b20050361fb,9.283333333333331,0,1,1,2,0,0,1,0,APPROVED,2022-04-06 16:08:37.456000,2022-04-06 16:20:35.492000,718.036,27.0,931,1,100,2022-04-06 19:16:23.735000,42B25E2B,United States,United States,English,United States,Male,0,1,"[""SHARE"", ""BRUSH"", ""ROSIN"", ""DORKS"", ""CORDS"", ""WORDS""]",6,7,WORDS,1,1,2022-04-06 16:31:22.576,2022-04-06 16:31:12.950214,6,0,0,2,0,0,0,0,0,0,0,0
2022-04-06 16:11:11.557227,2022-04-06 16:20:41.801793,6be5bc5-03a6-5d4-cdad-e25a83ef1a6,-7640291611609331915,624d956a30b83f43cc403583,11-100,1,control,1,2022-04-06 16:11:11.556166,0.1,47.0,2022-04-06 16:20:28.864107,5.0,1,65.0,67.0,624dbb03e4743b20050361fb,9.283333333333331,0,1,1,2,0,0,1,0,APPROVED,2022-04-06 16:08:37.456000,2022-04-06 16:20:35.492000,718.036,27.0,931,1,100,2022-04-06 19:16:23.735000,42B25E2B,United States,United States,English,United States,Male,0,1,"[""SHARE"", ""POUND"", ""COULD""]",3,8,COULD,1,1,2022-04-06 16:31:32.680,2022-04-06 16:31:23.060009,3,0,0,2,0,0,0,0,0,0,0,0
2022-04-06 16:11:11.557227,2022-04-06 16:20:41.801793,6be5bc5-03a6-5d4-cdad-e25a83ef1a6,-7640291611609331915,624d956a30b83f43cc403583,11-100,1,control,1,2022-04-06 16:11:11.556166,0.1,47.0,2022-04-06 16:20:28.864107,5.0,1,65.0,67.0,624dbb03e4743b20050361fb,9.283333333333331,0,1,1,2,0,0,1,0,APPROVED,2022-04-06 16:08:37.456000,2022-04-06 16:20:35.492000,718.036,27.0,931,1,100,2022-04-06 19:16:23.735000,42B25E2B,United States,United States,English,United States,Male,0,1,"[""SHARE"", ""BROKE"", ""GRIPE"", ""DRIVE"", ""WRITE""]",5,9,WRITE,1,1,2022-04-06 16:32:19.126,2022-04-06 16:32:09.498187,5,0,0,2,0,0,0,0,0,0,0,0
2022-04-06 16:11:11.557227,2022-04-06 16:20:41.801793,6be5bc5-03a6-5d4-cdad-e25a83ef1a6,-7640291611609331915,624d956a30b83f43cc403583,11-100,1,control,1,2022-04-06 16:11:11.556166,0.1,47.0,2022-04-06 16:20:28.864107,5.0,1,65.0,67.0,624dbb03e4743b20050361fb,9.283333333333331,0,1,1,2,0,0,1,0,APPROVED,2022-04-06 16:08:37.456000,2022-04-06 16:20:35.492000,718.036,27.0,931,1,100,2022-04-06 19:16:23.735000,42B25E2B,United States,United States,English,United States,Male,0,1,"[""SHARE"", ""BRUSH"", ""WORST"", ""FIRST""]",4,10,FIRST,1,1,2022-04-06 16:32:50.947,2022-04-06 16:32:41.316736,4,0,0,2,0,0,0,0,0,0,0,0
2022-04-06 16:11:11.557227,2022-04-06 16:20:41.801793,6be5bc5-03a6-5d4-cdad-e25a83ef1a6,-7640291611609331915,624d956a30b83f43cc403583,11-100,1,control,1,2022-04-06 16:11:11.556166,0.1,47.0,2022-04-06 16:20:28.864107,5.0,1,65.0,67.0,624dbb03e4743b20050361fb,9.283333333333331,0,1,1,2,0,0,1,0,APPROVED,2022-04-06 16:08:37.456000,2022-04-06 16:20:35.492000,718.036,27.0,931,1,100,2022-04-06 19:16:23.735000,42B25E2B,United States,United States,English,United States,Male,0,1,"[""SHARE"", ""RANGE"", ""BALER"", ""TAPER"", ""CATER"", ""WATER""]",6,11,WATER,1,1,2022-04-06 16:33:48.010,2022-04-06 16:33:38.484255,6,0,0,2,0,0,0,0,0,0,0,0
2022-04-06 16:11:11.557227,2022-04-06 16:20:41.801793,6be5bc5-03a6-5d4-cdad-e25a83ef1a6,-7640291611609331915,624d956a30b83f43cc403583,11-100,1,control,1,2022-04-06 16:11:11.556166,0.1,47.0,2022-04-06 16:20:28.864107,5.0,1,65.0,67.0,624dbb03e4743b20050361fb,9.283333333333331,0,1,1,2,0,0,1,0,APPROVED,2022-04-06 16:08:37.456000,2022-04-06 16:20:35.492000,718.036,27.0,931,1,100,2022-04-06 19:16:23.735000,42B25E2B,United States,United States,English,United States,Male,0,1,"[""SHARE"", ""RELAY"", ""TAPER"", ""AFTER""]",4,12,AFTER,1,1,2022-04-06 19:21:21.003,2022-04-06 19:21:11.431285,4,0,0,2,0,0,0,0,0,0,0,0
2022-04-06 16:11:11.557227,2022-04-06 16:20:41.801793,6be5bc5-03a6-5d4-cdad-e25a83ef1a6,-7640291611609331915,624d956a30b83f43cc403583,11-100,1,control,1,2022-04-06 16:11:11.556166,0.1,47.0,2022-04-06 16:20:28.864107,5.0,1,65.0,67.0,624dbb03e4743b20050361fb,9.283333333333331,0,1,1,2,0,0,1,0,APPROVED,2022-04-06 16:08:37.456000,2022-04-06 16:20:35.492000,718.036,27.0,931,1,100,2022-04-06 19:16:23.735000,42B25E2B,United States,United States,English,United States,Male,0,1,"[""SHARE"", ""CHORE"", ""WHERE""]",3,13,WHERE,1,1,2022-04-06 19:24:57.564,2022-04-06 19:24:48.000795,3,0,0,2,0,0,0,0,0,0,0,0
2022-04-06 16:11:11.557227,2022-04-06 16:20:41.801793,6be5bc5-03a6-5d4-cdad-e25a83ef1a6,-7640291611609331915,624d956a30b83f43cc403583,11-100,1,control,1,2022-04-06 16:11:11.556166,0.1,47.0,2022-04-06 16:20:28.864107,5.0,1,65.0,67.0,624dbb03e4743b20050361fb,9.283333333333331,0,1,1,2,0,0,1,0,APPROVED,2022-04-06 16:08:37.456000,2022-04-06 16:20:35.492000,718.036,27.0,931,1,100,2022-04-06 19:16:23.735000,42B25E2B,United States,United States,English,United States,Male,0,1,"[""SHARE"", ""PARCH"", ""HUMOR"", ""RIGHT""]",4,14,RIGHT,1,1,2022-04-06 20:01:22.422,2022-04-06 20:01:12.887379,4,0,0,2,0,0,0,0,0,0,0,0
2022-04-06 16:11:11.557227,2022-04-06 16:20:41.801793,6be5bc5-03a6-5d4-cdad-e25a83ef1a6,-7640291611609331915,624d956a30b83f43cc403583,11-100,1,control,1,2022-04-06 16:11:11.556166,0.1,47.0,2022-04-06 16:20:28.864107,5.0,1,65.0,67.0,624dbb03e4743b20050361fb,9.283333333333331,0,1,1,2,0,0,1,0,APPROVED,2022-04-06 16:08:37.456000,2022-04-06 16:20:35.492000,718.036,27.0,931,1,100,2022-04-06 19:16:23.735000,42B25E2B,United States,United States,English,United States,Male,0,1,"[""SHARE"", ""THINK""]",2,15,THINK,1,1,2022-04-06 20:01:35.159,2022-04-06 20:01:25.572170,2,0,0,2,0,0,0,0,0,0,0,0
2022-04-06 16:11:11.557227,2022-04-06 16:20:41.801793,6be5bc5-03a6-5d4-cdad-e25a83ef1a6,-7640291611609331915,624d956a30b83f43cc403583,11-100,1,control,1,2022-04-06 16:11:11.556166,0.1,47.0,2022-04-06 16:20:28.864107,5.0,1,65.0,67.0,624dbb03e4743b20050361fb,9.283333333333331,0,1,1,2,0,0,1,0,APPROVED,2022-04-06 16:08:37.456000,2022-04-06 16:20:35.492000,718.036,27.0,931,1,100,2022-04-06 19:16:23.735000,42B25E2B,United States,United States,English,United States,Male,0,1,"[""SHARE"", ""THREE""]",2,16,THREE,1,1,2022-04-06 20:18:18.193,2022-04-06 20:18:08.642859,2,0,0,2,0,0,0,0,0,0,0,0
2022-04-06 16:11:11.557227,2022-04-06 16:20:41.801793,6be5bc5-03a6-5d4-cdad-e25a83ef1a6,-7640291611609331915,624d956a30b83f43cc403583,11-100,1,control,1,2022-04-06 16:11:11.556166,0.1,47.0,2022-04-06 16:20:28.864107,5.0,1,65.0,67.0,624dbb03e4743b20050361fb,9.283333333333331,0,1,1,2,0,0,1,0,APPROVED,2022-04-06 16:08:37.456000,2022-04-06 16:20:35.492000,718.036,27.0,931,1,100,2022-04-06 19:16:23.735000,42B25E2B,United States,United States,English,United States,Male,0,1,"[""SHARE"", ""PEARS"", ""FEARS"", ""WEARS"", ""TEARS"", ""YEARS""]",6,17,YEARS,1,1,2022-04-06 21:38:00.727,2022-04-06 21:37:51.117842,6,0,0,2,0,0,0,0,0,0,0,0
2022-04-06 16:11:11.557227,2022-04-06 16:20:41.801793,6be5bc5-03a6-5d4-cdad-e25a83ef1a6,-7640291611609331915,624d956a30b83f43cc403583,11-100,1,control,1,2022-04-06 16:11:11.556166,0.1,47.0,2022-04-06 16:20:28.864107,5.0,1,65.0,67.0,624dbb03e4743b20050361fb,9.283333333333331,0,1,1,2,0,0,1,0,APPROVED,2022-04-06 16:08:37.456000,2022-04-06 16:20:35.492000,718.036,27.0,931,1,100,2022-04-06 19:16:23.735000,42B25E2B,United States,United States,English,United States,Male,0,1,"[""SHARE"", ""PLACE""]",2,18,PLACE,1,1,2022-04-06 21:38:08.296,2022-04-06 21:37:58.636687,2,0,0,2,0,0,0,0,0,0,0,0
2022-04-06 16:11:28.463301,2022-04-06 16:24:55.286035,65ca111-370f-fd36-322-533bdd1fd0d1,9162318600603103030,624d956a30b83f43cc403583,11-100,1,control,0,2022-04-06 16:11:28.462211,0.05,47.0,2022-04-06 16:24:55.285912,5.0,0,38.0,63.0,624dba6e087451962f13e760,13.433333333333334,1,1,1,3,1,0,0,0,APPROVED,2022-04-06 16:06:10.576000,2022-04-06 16:25:03.712000,1133.136,35.0,1424,1,100,2022-04-06 19:16:23.427000,42B25E2B,United States,United States,English,United States,Female,0,0,"[""RATIO"", ""THANK"", ""PLANT""]",3,0,PLANT,1,0,2022-04-06 16:12:01.348,2022-04-06 16:13:10.067726,3,1,0,0,0,0,0,0,0,0,0,0
2022-04-06 16:11:28.463301,2022-04-06 16:24:55.286035,65ca111-370f-fd36-322-533bdd1fd0d1,9162318600603103030,624d956a30b83f43cc403583,11-100,1,control,0,2022-04-06 16:11:28.462211,0.05,47.0,2022-04-06 16:24:55.285912,5.0,0,38.0,63.0,624dba6e087451962f13e760,13.433333333333334,1,1,1,3,1,0,0,0,APPROVED,2022-04-06 16:06:10.576000,2022-04-06 16:25:03.712000,1133.136,35.0,1424,1,100,2022-04-06 19:16:23.427000,42B25E2B,United States,United States,English,United States,Female,0,0,"[""RATIO"", ""UMBER"", ""PLUCK"", ""GUSHY"", ""FUZZY""]",5,1,FUZZY,1,0,2022-04-06 16:14:43.616,2022-04-06 16:15:52.340326,5,1,0,0,0,0,0,0,0,0,0,0
2022-04-06 16:11:28.463301,2022-04-06 16:24:55.286035,65ca111-370f-fd36-322-533bdd1fd0d1,9162318600603103030,624d956a30b83f43cc403583,11-100,1,control,0,2022-04-06 16:11:28.462211,0.05,47.0,2022-04-06 16:24:55.285912,5.0,0,38.0,63.0,624dba6e087451962f13e760,13.433333333333334,1,1,1,3,1,0,0,0,APPROVED,2022-04-06 16:06:10.576000,2022-04-06 16:25:03.712000,1133.136,35.0,1424,1,100,2022-04-06 19:16:23.427000,42B25E2B,United States,United States,English,United States,Female,0,0,"[""RATIO"", ""RUSHY"", ""BRICK"", ""GLIDE"", ""WIDER"", ""DIVER""]",6,2,DINER,0,0,2022-04-06 16:17:26.269,2022-04-06 16:18:35.001012,7,1,0,0,0,0,0,0,0,0,0,0
2022-04-06 16:11:28.463301,2022-04-06 16:24:55.286035,65ca111-370f-fd36-322-533bdd1fd0d1,9162318600603103030,624d956a30b83f43cc403583,11-100,1,control,0,2022-04-06 16:11:28.462211,0.05,47.0,2022-04-06 16:24:55.285912,5.0,0,38.0,63.0,624dba6e087451962f13e760,13.433333333333334,1,1,1,3,1,0,0,0,APPROVED,2022-04-06 16:06:10.576000,2022-04-06 16:25:03.712000,1133.136,35.0,1424,1,100,2022-04-06 19:16:23.427000,42B25E2B,United States,United States,English,United States,Female,0,0,"[""RATIO"", ""DUMPY"", ""MANIC"", ""LIMAS"", ""LLAMA"", ""IMAGE""]",6,3,IMAGE,1,0,2022-04-06 16:22:55.547,2022-04-06 16:24:04.274781,6,1,0,0,0,0,0,0,0,0,0,0
2022-04-06 16:12:55.630806,2022-04-06 16:29:04.260094,a55b8e5-f3b5-d52c-d30-63e83280c67,-7736667828025061579,624d956a30b83f43cc403583,11-100,1,control,0,2022-04-06 16:12:55.629719,0.1,24.0,2022-04-06 16:29:04.259977,5.0,0,55.0,93.0,624dbacf5e6ba2bbd0653ddd,16.133333333333333,0,1,0,1,1,0,0,0,APPROVED,2022-04-06 16:07:49.438000,2022-04-06 16:29:19.937000,1290.499,68.0,773,2,100,2022-04-06 19:16:23.671000,42B25E2B,United States,United States,English,United States,Female,0,0,"[""HOUSE"", ""PAINT"", ""PLANT""]",3,0,PLANT,1,0,2022-04-06 16:13:50.136,2022-04-06 16:13:52.360731,3,1,0,0,0,0,0,0,0,0,0,0
2022-04-06 16:12:55.630806,2022-04-06 16:29:04.260094,a55b8e5-f3b5-d52c-d30-63e83280c67,-7736667828025061579,624d956a30b83f43cc403583,11-100,1,control,0,2022-04-06 16:12:55.629719,0.1,24.0,2022-04-06 16:29:04.259977,5.0,0,55.0,93.0,624dbacf5e6ba2bbd0653ddd,16.133333333333333,0,1,0,1,1,0,0,0,APPROVED,2022-04-06 16:07:49.438000,2022-04-06 16:29:19.937000,1290.499,68.0,773,2,100,2022-04-06 19:16:23.671000,42B25E2B,United States,United States,English,United States,Female,0,0,"[""HOUSE"", ""PAINT"", ""BRICK"", ""DOILY"", ""MUGGY"", ""FUZZY""]",6,1,FUZZY,1,0,2022-04-06 16:19:04.420,2022-04-06 16:19:06.691143,6,1,0,0,0,0,0,0,0,0,0,0
